% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC, 200 MHz, 1 MOhm, 1 Vpp, 1 x probe attenuation
% Channel B (Input 2, on), DC, 200 MHz, 1 MOhm, 1 Vpp, 1 x probe attenuation
% Time span 13.02 s, time offset 76.84 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2026-08-12 T 11:57:16 +1000
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V), Math (Ch A + Ch B) (V)
-2.511484592000e+00, 9.988333e-02, 1.131833e-01, 2.130667e-01
-2.498740560000e+00, 1.001500e-01, 1.125167e-01, 2.126667e-01
-2.485996528000e+00, 9.921667e-02, 1.134500e-01, 2.126667e-01
-2.473252496000e+00, 9.868333e-02, 1.145167e-01, 2.132000e-01
-2.460508464000e+00, 9.841667e-02, 1.139833e-01, 2.124000e-01
-2.447764432000e+00, 9.801667e-02, 1.143833e-01, 2.124000e-01
-2.435020400000e+00, 9.615000e-02, 1.162667e-01, 2.124167e-01
-2.422276368000e+00, 9.481667e-02, 1.174667e-01, 2.122833e-01
-2.409532336000e+00, 9.375000e-02, 1.184000e-01, 2.121500e-01
-2.396788304000e+00, 9.136667e-02, 1.204000e-01, 2.117667e-01
-2.384044272000e+00, 9.230000e-02, 1.196000e-01, 2.119000e-01
-2.371300240000e+00, 9.096667e-02, 1.209333e-01, 2.119000e-01
-2.358556208000e+00, 8.870000e-02, 1.228167e-01, 2.115167e-01
-2.345812176000e+00, 8.843333e-02, 1.228167e-01, 2.112500e-01
-2.333068144000e+00, 8.645000e-02, 1.252167e-01, 2.116667e-01
-2.320324112000e+00, 8.511667e-02, 1.262833e-01, 2.114000e-01
-2.307580080000e+00, 8.485000e-02, 1.266833e-01, 2.115333e-01
-2.294836048000e+00, 8.273333e-02, 1.285667e-01, 2.113000e-01
-2.282092016000e+00, 8.220000e-02, 1.291000e-01, 2.113000e-01
-2.269347984000e+00, 8.180000e-02, 1.296333e-01, 2.114333e-01
-2.256603952000e+00, 8.153333e-02, 1.299000e-01, 2.114333e-01
-2.243859920000e+00, 8.100000e-02, 1.303000e-01, 2.113000e-01
-2.231115888000e+00, 8.100000e-02, 1.304333e-01, 2.114333e-01
-2.218371856000e+00, 8.140000e-02, 1.303000e-01, 2.117000e-01
-2.205627824000e+00, 8.298333e-02, 1.284333e-01, 2.114167e-01
-2.192883792000e+00, 8.378333e-02, 1.277500e-01, 2.115333e-01
-2.180139760000e+00, 8.618333e-02, 1.257500e-01, 2.119333e-01
-2.167395728000e+00, 8.671667e-02, 1.250833e-01, 2.118000e-01
-2.154651696000e+00, 8.923333e-02, 1.226833e-01, 2.119167e-01
-2.141907664000e+00, 9.096667e-02, 1.221500e-01, 2.131167e-01
-2.129163632000e+00, 9.508333e-02, 1.173333e-01, 2.124167e-01
-2.116419600000e+00, 9.868333e-02, 1.147833e-01, 2.134667e-01
-2.103675568000e+00, 1.004167e-01, 1.126500e-01, 2.130667e-01
-2.090931536000e+00, 1.052000e-01, 1.083833e-01, 2.135833e-01
-2.078187504000e+00, 1.066500e-01, 1.070500e-01, 2.137000e-01
-2.065443472000e+00, 1.082500e-01, 1.058333e-01, 2.140833e-01
-2.052699440000e+00, 1.121167e-01, 1.025000e-01, 2.146167e-01
-2.039955408000e+00, 1.131833e-01, 1.011667e-01, 2.143500e-01
-2.027211376000e+00, 1.179667e-01, 9.688333e-02, 2.148500e-01
-2.014467344000e+00, 1.212833e-01, 9.328333e-02, 2.145667e-01
-2.001723312000e+00, 1.232833e-01, 9.101667e-02, 2.143000e-01
-1.988979280000e+00, 1.263500e-01, 8.913333e-02, 2.154833e-01
-1.976235248000e+00, 1.288667e-01, 8.646667e-02, 2.153333e-01
-1.963491216000e+00, 1.300667e-01, 8.553333e-02, 2.156000e-01
-1.950747184000e+00, 1.304667e-01, 8.551667e-02, 2.159833e-01
-1.938003152000e+00, 1.331333e-01, 8.311667e-02, 2.162500e-01
-1.925259120000e+00, 1.347167e-01, 8.138333e-02, 2.161000e-01
-1.912515088000e+00, 1.355167e-01, 8.058333e-02, 2.161000e-01
-1.899771056000e+00, 1.360500e-01, 7.978333e-02, 2.158333e-01
-1.887027024000e+00, 1.365833e-01, 7.911667e-02, 2.157000e-01
-1.874282992000e+00, 1.379167e-01, 7.816667e-02, 2.160833e-01
-1.861538960000e+00, 1.380333e-01, 7.776667e-02, 2.158000e-01
-1.848794928000e+00, 1.385667e-01, 7.750000e-02, 2.160667e-01
-1.836050896000e+00, 1.387000e-01, 7.723333e-02, 2.159333e-01
-1.823306864000e+00, 1.387000e-01, 7.683333e-02, 2.155333e-01
-1.810562832000e+00, 1.383000e-01, 7.776667e-02, 2.160667e-01
-1.797818800000e+00, 1.387000e-01, 7.736667e-02, 2.160667e-01
-1.785074768000e+00, 1.392333e-01, 7.670000e-02, 2.159333e-01
-1.772330736000e+00, 1.393667e-01, 7.630000e-02, 2.156667e-01
-1.759586704000e+00, 1.395000e-01, 7.603333e-02, 2.155333e-01
-1.746842672000e+00, 1.391000e-01, 7.630000e-02, 2.154000e-01
-1.734098640000e+00, 1.392333e-01, 7.630000e-02, 2.155333e-01
-1.721354608000e+00, 1.393667e-01, 7.603333e-02, 2.154000e-01
-1.708610576000e+00, 1.395000e-01, 7.576667e-02, 2.152667e-01
-1.695866544000e+00, 1.396333e-01, 7.603333e-02, 2.156667e-01
-1.683122512000e+00, 1.393667e-01, 7.603333e-02, 2.154000e-01
-1.670378480000e+00, 1.392333e-01, 7.616667e-02, 2.154000e-01
-1.657634448000e+00, 1.389667e-01, 7.643333e-02, 2.154000e-01
-1.644890416000e+00, 1.388333e-01, 7.643333e-02, 2.152667e-01
-1.632146384000e+00, 1.385667e-01, 7.683333e-02, 2.154000e-01
-1.619402352000e+00, 1.377667e-01, 7.723333e-02, 2.150000e-01
-1.606658320000e+00, 1.375167e-01, 7.763333e-02, 2.151500e-01
-1.593914288000e+00, 1.368500e-01, 7.896667e-02, 2.158167e-01
-1.581170256000e+00, 1.357833e-01, 7.965000e-02, 2.154333e-01
-1.568426224000e+00, 1.331167e-01, 8.151667e-02, 2.146333e-01
-1.555682192000e+00, 1.336500e-01, 8.111667e-02, 2.147667e-01
-1.542938160000e+00, 1.328667e-01, 8.178333e-02, 2.146500e-01
-1.530194128000e+00, 1.326000e-01, 8.285000e-02, 2.154500e-01
-1.517450096000e+00, 1.290000e-01, 8.578333e-02, 2.147833e-01
-1.504706064000e+00, 1.288833e-01, 8.605000e-02, 2.149333e-01
-1.491962032000e+00, 1.230167e-01, 9.168333e-02, 2.147000e-01
-1.479218000000e+00, 1.218167e-01, 9.301667e-02, 2.148333e-01
-1.466473968000e+00, 1.147667e-01, 9.888333e-02, 2.136500e-01
-1.453729936000e+00, 1.139667e-01, 9.955000e-02, 2.135167e-01
-1.440985904000e+00, 1.082500e-01, 1.049000e-01, 2.131500e-01
-1.428241872000e+00, 1.077333e-01, 1.047667e-01, 2.125000e-01
-1.415497840000e+00, 1.042667e-01, 1.086500e-01, 2.129167e-01
-1.402753808000e+00, 1.016000e-01, 1.110500e-01, 2.126500e-01
-1.390009776000e+00, 9.921667e-02, 1.134500e-01, 2.126667e-01
-1.377265744000e+00, 9.535000e-02, 1.162500e-01, 2.116000e-01
-1.364521712000e+00, 9.468333e-02, 1.170500e-01, 2.117333e-01
-1.351777680000e+00, 9.215000e-02, 1.196167e-01, 2.117667e-01
-1.339033648000e+00, 9.163333e-02, 1.204167e-01, 2.120500e-01
-1.326289616000e+00, 9.056667e-02, 1.221500e-01, 2.127167e-01
-1.313545584000e+00, 9.056667e-02, 1.214833e-01, 2.120500e-01
-1.300801552000e+00, 9.003333e-02, 1.224167e-01, 2.124500e-01
-1.288057520000e+00, 8.858333e-02, 1.236167e-01, 2.122000e-01
-1.275313488000e+00, 8.951667e-02, 1.232167e-01, 2.127333e-01
-1.262569456000e+00, 8.645000e-02, 1.256167e-01, 2.120667e-01
-1.249825424000e+00, 8.565000e-02, 1.266833e-01, 2.123333e-01
-1.237081392000e+00, 8.538333e-02, 1.268167e-01, 2.122000e-01
-1.224337360000e+00, 8.565000e-02, 1.262833e-01, 2.119333e-01
-1.211593328000e+00, 8.538333e-02, 1.269500e-01, 2.123333e-01
-1.198849296000e+00, 8.431667e-02, 1.276333e-01, 2.119500e-01
-1.186105264000e+00, 8.405000e-02, 1.279000e-01, 2.119500e-01
-1.173361232000e+00, 8.365000e-02, 1.283000e-01, 2.119500e-01
-1.160617200000e+00, 8.338333e-02, 1.287000e-01, 2.120833e-01
-1.147873168000e+00, 8.298333e-02, 1.288333e-01, 2.118167e-01
-1.135129136000e+00, 8.351667e-02, 1.284333e-01, 2.119500e-01
-1.122385104000e+00, 8.431667e-02, 1.272167e-01, 2.115333e-01
-1.109641072000e+00, 8.538333e-02, 1.264167e-01, 2.118000e-01
-1.096897040000e+00, 8.578333e-02, 1.260167e-01, 2.118000e-01
-1.084153008000e+00, 8.616667e-02, 1.253500e-01, 2.115167e-01
-1.071408976000e+00, 8.643333e-02, 1.250833e-01, 2.115167e-01
-1.058664944000e+00, 8.616667e-02, 1.252167e-01, 2.113833e-01
-1.045920912000e+00, 8.723333e-02, 1.240000e-01, 2.112333e-01
-1.033176880000e+00, 8.856667e-02, 1.228000e-01, 2.113667e-01
-1.020432848000e+00, 8.936667e-02, 1.216000e-01, 2.109667e-01
-1.007688816000e+00, 9.110000e-02, 1.201333e-01, 2.112333e-01
-9.949447840000e-01, 9.123333e-02, 1.197333e-01, 2.109667e-01
-9.822007520000e-01, 9.243333e-02, 1.186667e-01, 2.111000e-01
-9.694567200000e-01, 9.376667e-02, 1.173333e-01, 2.111000e-01
-9.567126880000e-01, 9.350000e-02, 1.176000e-01, 2.111000e-01
-9.439686560000e-01, 9.390000e-02, 1.172000e-01, 2.111000e-01
-9.312246240000e-01, 9.496667e-02, 1.165333e-01, 2.115000e-01
-9.184805920000e-01, 9.708333e-02, 1.142667e-01, 2.113500e-01
-9.057365600000e-01, 9.828333e-02, 1.127833e-01, 2.110667e-01
-8.929925280000e-01, 1.016000e-01, 1.102500e-01, 2.118500e-01
-8.802484960000e-01, 1.038667e-01, 1.079667e-01, 2.118333e-01
-8.675044640000e-01, 1.049333e-01, 1.073000e-01, 2.122333e-01
-8.547604320000e-01, 1.074667e-01, 1.047667e-01, 2.122333e-01
-8.420164000000e-01, 1.081167e-01, 1.041000e-01, 2.122167e-01
-8.292723680000e-01, 1.130333e-01, 9.916667e-02, 2.122000e-01
-8.165283360000e-01, 1.151667e-01, 9.768333e-02, 2.128500e-01
-8.037843040000e-01, 1.193000e-01, 9.326667e-02, 2.125667e-01
-7.910402720000e-01, 1.223500e-01, 9.100000e-02, 2.133500e-01
-7.782962400000e-01, 1.239500e-01, 8.966667e-02, 2.136167e-01
-7.655522080000e-01, 1.264667e-01, 8.740000e-02, 2.138667e-01
-7.528081760000e-01, 1.275333e-01, 8.646667e-02, 2.140000e-01
-7.400641440000e-01, 1.292667e-01, 8.433333e-02, 2.136000e-01
-7.273201120000e-01, 1.319333e-01, 8.205000e-02, 2.139833e-01
-7.145760800000e-01, 1.336667e-01, 8.085000e-02, 2.145167e-01
-7.018320480000e-01, 1.353833e-01, 7.910000e-02, 2.144833e-01
-6.890880160000e-01, 1.364500e-01, 7.830000e-02, 2.147500e-01
-6.763439840000e-01, 1.376333e-01, 7.696667e-02, 2.146000e-01
-6.635999520000e-01, 1.387000e-01, 7.616667e-02, 2.148667e-01
-6.508559200000e-01, 1.383000e-01, 7.656667e-02, 2.148667e-01
-6.381118880000e-01, 1.388333e-01, 7.616667e-02, 2.150000e-01
-6.253678560000e-01, 1.395000e-01, 7.576667e-02, 2.152667e-01
-6.126238240000e-01, 1.397667e-01, 7.536667e-02, 2.151333e-01
-5.998797920000e-01, 1.395000e-01, 7.550000e-02, 2.150000e-01
-5.871357600000e-01, 1.397667e-01, 7.536667e-02, 2.151333e-01
-5.743917280000e-01, 1.397667e-01, 7.536667e-02, 2.151333e-01
-5.616476960000e-01, 1.397667e-01, 7.536667e-02, 2.151333e-01
-5.489036640000e-01, 1.397667e-01, 7.550000e-02, 2.152667e-01
-5.361596320000e-01, 1.397667e-01, 7.563333e-02, 2.154000e-01
-5.234156000000e-01, 1.389667e-01, 7.630000e-02, 2.152667e-01
-5.106715680000e-01, 1.385667e-01, 7.656667e-02, 2.151333e-01
-4.979275360000e-01, 1.371167e-01, 7.776667e-02, 2.148833e-01
-4.851835040000e-01, 1.356500e-01, 7.910000e-02, 2.147500e-01
-4.724394720000e-01, 1.343333e-01, 8.045000e-02, 2.147833e-01
-4.596954400000e-01, 1.332667e-01, 8.165000e-02, 2.149167e-01
-4.469514080000e-01, 1.316667e-01, 8.313333e-02, 2.148000e-01
-4.342073760000e-01, 1.276667e-01, 8.686667e-02, 2.145333e-01
-4.214633440000e-01, 1.264667e-01, 8.806667e-02, 2.145333e-01
-4.087193120000e-01, 1.231500e-01, 9.086667e-02, 2.140167e-01
-3.959752800000e-01, 1.187667e-01, 9.475000e-02, 2.135167e-01
-3.832312480000e-01, 1.159667e-01, 9.755000e-02, 2.135167e-01
-3.704872160000e-01, 1.130333e-01, 1.003667e-01, 2.134000e-01
-3.577431840000e-01, 1.105167e-01, 1.030333e-01, 2.135500e-01
-3.449991520000e-01, 1.062667e-01, 1.069000e-01, 2.131667e-01
-3.322551200000e-01, 1.032000e-01, 1.098500e-01, 2.130500e-01
-3.195110880000e-01, 1.005333e-01, 1.121167e-01, 2.126500e-01
-3.067670560000e-01, 9.815000e-02, 1.140000e-01, 2.121500e-01
-2.940230240000e-01, 9.483333e-02, 1.174667e-01, 2.123000e-01
-2.812789920000e-01, 9.323333e-02, 1.188000e-01, 2.120333e-01
-2.685349600000e-01, 9.190000e-02, 1.205333e-01, 2.124333e-01
-2.557909280000e-01, 9.083333e-02, 1.213333e-01, 2.121667e-01
-2.430468960000e-01, 9.123333e-02, 1.208000e-01, 2.120333e-01
-2.303028640000e-01, 9.230000e-02, 1.198667e-01, 2.121667e-01
-2.175588320000e-01, 9.376667e-02, 1.188000e-01, 2.125667e-01
-2.048148000000e-01, 9.470000e-02, 1.177333e-01, 2.124333e-01
-1.920707680000e-01, 9.655000e-02, 1.157333e-01, 2.122833e-01
-1.793267360000e-01, 9.601667e-02, 1.164000e-01, 2.124167e-01
-1.665827040000e-01, 9.496667e-02, 1.172000e-01, 2.121667e-01
-1.538386720000e-01, 9.470000e-02, 1.176000e-01, 2.123000e-01
-1.410946400000e-01, 9.483333e-02, 1.174667e-01, 2.123000e-01
-1.283506080000e-01, 9.390000e-02, 1.182667e-01, 2.121667e-01
-1.156065760000e-01, 9.430000e-02, 1.180000e-01, 2.123000e-01
-1.028625440000e-01, 9.363333e-02, 1.182667e-01, 2.119000e-01
-9.011851200000e-02, 9.350000e-02, 1.181333e-01, 2.116333e-01
-7.737448000000e-02, 9.243333e-02, 1.197333e-01, 2.121667e-01
-6.463044800000e-02, 9.110000e-02, 1.205333e-01, 2.116333e-01
-5.188641600000e-02, 9.070000e-02, 1.208000e-01, 2.115000e-01
-3.914238400000e-02, 9.056667e-02, 1.210667e-01, 2.116333e-01
-2.639835200000e-02, 9.070000e-02, 1.209333e-01, 2.116333e-01
-1.365432000000e-02, 9.123333e-02, 1.208000e-01, 2.120333e-01
-9.102880000000e-04, 9.110000e-02, 1.202667e-01, 2.113667e-01
1.183374400000e-02, 9.110000e-02, 1.208000e-01, 2.119000e-01
2.457777600000e-02, 9.083333e-02, 1.204000e-01, 2.112333e-01
3.732180800000e-02, 9.016667e-02, 1.212000e-01, 2.113667e-01
5.006584000000e-02, 9.016667e-02, 1.210667e-01, 2.112333e-01
6.280987200000e-02, 8.976667e-02, 1.217333e-01, 2.115000e-01
7.555390400000e-02, 8.910000e-02, 1.220000e-01, 2.111000e-01
8.829793600000e-02, 8.870000e-02, 1.221333e-01, 2.108333e-01
1.010419680000e-01, 8.883333e-02, 1.221333e-01, 2.109667e-01
1.137860000000e-01, 8.790000e-02, 1.226667e-01, 2.105667e-01
1.265300320000e-01, 8.696667e-02, 1.237333e-01, 2.107000e-01
1.392740640000e-01, 8.538333e-02, 1.252167e-01, 2.106000e-01
1.520180960000e-01, 8.485000e-02, 1.257500e-01, 2.106000e-01
1.647621280000e-01, 8.458333e-02, 1.261500e-01, 2.107333e-01
1.775061600000e-01, 8.391667e-02, 1.266833e-01, 2.106000e-01
1.902501920000e-01, 8.285000e-02, 1.276333e-01, 2.104833e-01
2.029942240000e-01, 8.166667e-02, 1.285667e-01, 2.102333e-01
2.157382560000e-01, 8.126667e-02, 1.289667e-01, 2.102333e-01
2.284822880000e-01, 7.993333e-02, 1.304333e-01, 2.103667e-01
2.412263200000e-01, 7.966667e-02, 1.305667e-01, 2.102333e-01
2.539703520000e-01, 7.993333e-02, 1.301667e-01, 2.101000e-01
2.667143840000e-01, 8.086667e-02, 1.296333e-01, 2.105000e-01
2.794584160000e-01, 8.206667e-02, 1.284333e-01, 2.105000e-01
2.922024480000e-01, 8.378333e-02, 1.269500e-01, 2.107333e-01
3.049464800000e-01, 8.525000e-02, 1.252167e-01, 2.104667e-01
3.176905120000e-01, 8.803333e-02, 1.224000e-01, 2.104333e-01
3.304345440000e-01, 9.163333e-02, 1.192000e-01, 2.108333e-01
3.431785760000e-01, 9.481667e-02, 1.165333e-01, 2.113500e-01
3.559226080000e-01, 9.895000e-02, 1.125167e-01, 2.114667e-01
3.686666400000e-01, 1.018833e-01, 1.098500e-01, 2.117333e-01
3.814106720000e-01, 1.037333e-01, 1.085167e-01, 2.122500e-01
3.941547040000e-01, 1.062500e-01, 1.066500e-01, 2.129000e-01
4.068987360000e-01, 1.083833e-01, 1.045167e-01, 2.129000e-01
4.196427680000e-01, 1.110500e-01, 1.012833e-01, 2.123333e-01
4.323868000000e-01, 1.150500e-01, 9.728333e-02, 2.123333e-01
4.451308320000e-01, 1.187500e-01, 9.421667e-02, 2.129667e-01
4.578748640000e-01, 1.215500e-01, 9.115000e-02, 2.127000e-01
4.706188960000e-01, 1.256833e-01, 8.726667e-02, 2.129500e-01
4.833629280000e-01, 1.298000e-01, 8.418333e-02, 2.139833e-01
4.961069600000e-01, 1.323333e-01, 8.151667e-02, 2.138500e-01
5.088509920000e-01, 1.344500e-01, 7.991667e-02, 2.143667e-01
5.215950240000e-01, 1.365833e-01, 7.776667e-02, 2.143500e-01
5.343390560000e-01, 1.384333e-01, 7.630000e-02, 2.147333e-01
5.470830880000e-01, 1.397667e-01, 7.483333e-02, 2.146000e-01
5.598271200000e-01, 1.392333e-01, 7.550000e-02, 2.147333e-01
5.725711520000e-01, 1.379167e-01, 7.696667e-02, 2.148833e-01
5.853151840000e-01, 1.356500e-01, 7.883333e-02, 2.144833e-01
5.980592160000e-01, 1.328667e-01, 8.138333e-02, 2.142500e-01
6.108032480000e-01, 1.276833e-01, 8.620000e-02, 2.138833e-01
6.235472800000e-01, 1.240833e-01, 8.940000e-02, 2.134833e-01
6.362913120000e-01, 1.167667e-01, 9.648333e-02, 2.132500e-01
6.490353440000e-01, 1.150500e-01, 9.781667e-02, 2.128667e-01
6.617793760000e-01, 1.067833e-01, 1.055833e-01, 2.123667e-01
6.745234080000e-01, 1.041333e-01, 1.073167e-01, 2.114500e-01
6.872674400000e-01, 1.000167e-01, 1.118500e-01, 2.118667e-01
7.000114720000e-01, 9.641667e-02, 1.149167e-01, 2.113333e-01
7.127555040000e-01, 9.203333e-02, 1.188000e-01, 2.108333e-01
7.254995360000e-01, 8.790000e-02, 1.226667e-01, 2.105667e-01
7.382435680000e-01, 8.418333e-02, 1.260167e-01, 2.102000e-01
7.509876000000e-01, 8.180000e-02, 1.281667e-01, 2.099667e-01
7.637316320000e-01, 8.100000e-02, 1.289667e-01, 2.099667e-01
7.764756640000e-01, 8.006667e-02, 1.295000e-01, 2.095667e-01
7.892196960000e-01, 7.953333e-02, 1.300333e-01, 2.095667e-01
8.019637280000e-01, 7.966667e-02, 1.299000e-01, 2.095667e-01
8.147077600000e-01, 8.100000e-02, 1.287000e-01, 2.097000e-01
8.274517920000e-01, 8.271667e-02, 1.270833e-01, 2.098000e-01
8.401958240000e-01, 8.578333e-02, 1.242833e-01, 2.100667e-01
8.529398560000e-01, 8.950000e-02, 1.206667e-01, 2.101667e-01
8.656838880000e-01, 9.296667e-02, 1.178667e-01, 2.108333e-01
8.784279200000e-01, 9.748333e-02, 1.134500e-01, 2.109333e-01
8.911719520000e-01, 1.012000e-01, 1.103833e-01, 2.115833e-01
9.039159840000e-01, 1.053333e-01, 1.066333e-01, 2.119667e-01
9.166600160000e-01, 1.087833e-01, 1.031667e-01, 2.119500e-01
9.294040480000e-01, 1.159667e-01, 9.648333e-02, 2.124500e-01
9.421480800000e-01, 1.194333e-01, 9.326667e-02, 2.127000e-01
9.548921120000e-01, 1.244833e-01, 8.886667e-02, 2.133500e-01
9.676361440000e-01, 1.272667e-01, 8.580000e-02, 2.130667e-01
9.803801760000e-01, 1.295333e-01, 8.406667e-02, 2.136000e-01
9.931242080000e-01, 1.320667e-01, 8.178333e-02, 2.138500e-01
1.005868240000e+00, 1.326000e-01, 8.138333e-02, 2.139833e-01
1.018612272000e+00, 1.355167e-01, 7.843333e-02, 2.139500e-01
1.031356304000e+00, 1.368500e-01, 7.736667e-02, 2.142167e-01
1.044100336000e+00, 1.385667e-01, 7.590000e-02, 2.144667e-01
1.056844368000e+00, 1.388333e-01, 7.523333e-02, 2.140667e-01
1.069588400000e+00, 1.395000e-01, 7.496667e-02, 2.144667e-01
1.082332432000e+00, 1.393667e-01, 7.470000e-02, 2.140667e-01
1.095076464000e+00, 1.396333e-01, 7.443333e-02, 2.140667e-01
1.107820496000e+00, 1.396333e-01, 7.456667e-02, 2.142000e-01
1.120564528000e+00, 1.395000e-01, 7.483333e-02, 2.143333e-01
1.133308560000e+00, 1.385667e-01, 7.563333e-02, 2.142000e-01
1.146052592000e+00, 1.383000e-01, 7.590000e-02, 2.142000e-01
1.158796624000e+00, 1.384333e-01, 7.616667e-02, 2.146000e-01
1.171540656000e+00, 1.380333e-01, 7.630000e-02, 2.143333e-01
1.184284688000e+00, 1.380333e-01, 7.630000e-02, 2.143333e-01
1.197028720000e+00, 1.387000e-01, 7.576667e-02, 2.144667e-01
1.209772752000e+00, 1.388333e-01, 7.603333e-02, 2.148667e-01
1.222516784000e+00, 1.387000e-01, 7.603333e-02, 2.147333e-01
1.235260816000e+00, 1.383000e-01, 7.630000e-02, 2.146000e-01
1.248004848000e+00, 1.384333e-01, 7.616667e-02, 2.146000e-01
1.260748880000e+00, 1.379167e-01, 7.696667e-02, 2.148833e-01
1.273492912000e+00, 1.385667e-01, 7.576667e-02, 2.143333e-01
1.286236944000e+00, 1.391000e-01, 7.616667e-02, 2.152667e-01
1.298980976000e+00, 1.393667e-01, 7.550000e-02, 2.148667e-01
1.311725008000e+00, 1.395000e-01, 7.523333e-02, 2.147333e-01
1.324469040000e+00, 1.399000e-01, 7.510000e-02, 2.150000e-01
1.337213072000e+00, 1.396333e-01, 7.510000e-02, 2.147333e-01
1.349957104000e+00, 1.396333e-01, 7.510000e-02, 2.147333e-01
1.362701136000e+00, 1.399000e-01, 7.496667e-02, 2.148667e-01
1.375445168000e+00, 1.396333e-01, 7.510000e-02, 2.147333e-01
1.388189200000e+00, 1.401667e-01, 7.483333e-02, 2.150000e-01
1.400933232000e+00, 1.401667e-01, 7.470000e-02, 2.148667e-01
1.413677264000e+00, 1.399000e-01, 7.510000e-02, 2.150000e-01
1.426421296000e+00, 1.396333e-01, 7.550000e-02, 2.151333e-01
1.439165328000e+00, 1.392333e-01, 7.550000e-02, 2.147333e-01
1.451909360000e+00, 1.397667e-01, 7.496667e-02, 2.147333e-01
1.464653392000e+00, 1.399000e-01, 7.470000e-02, 2.146000e-01
1.477397424000e+00, 1.397667e-01, 7.510000e-02, 2.148667e-01
1.490141456000e+00, 1.399000e-01, 7.510000e-02, 2.150000e-01
1.502885488000e+00, 1.396333e-01, 7.550000e-02, 2.151333e-01
1.515629520000e+00, 1.387000e-01, 7.603333e-02, 2.147333e-01
1.528373552000e+00, 1.377833e-01, 7.723333e-02, 2.150167e-01
1.541117584000e+00, 1.373833e-01, 7.710000e-02, 2.144833e-01
1.553861616000e+00, 1.365833e-01, 7.776667e-02, 2.143500e-01
1.566605648000e+00, 1.359167e-01, 7.856667e-02, 2.144833e-01
1.579349680000e+00, 1.357833e-01, 7.870000e-02, 2.144833e-01
1.592093712000e+00, 1.342000e-01, 8.031667e-02, 2.145167e-01
1.604837744000e+00, 1.336500e-01, 8.071667e-02, 2.143667e-01
1.617581776000e+00, 1.325833e-01, 8.125000e-02, 2.138333e-01
1.630325808000e+00, 1.327333e-01, 8.165000e-02, 2.143833e-01
1.643069840000e+00, 1.312667e-01, 8.245000e-02, 2.137167e-01
1.655813872000e+00, 1.302000e-01, 8.406667e-02, 2.142667e-01
1.668557904000e+00, 1.286000e-01, 8.513333e-02, 2.137333e-01
1.681301936000e+00, 1.270000e-01, 8.700000e-02, 2.140000e-01
1.694045968000e+00, 1.251500e-01, 8.873333e-02, 2.138833e-01
1.706790000000e+00, 1.239500e-01, 8.993333e-02, 2.138833e-01
1.719534032000e+00, 1.224833e-01, 9.113333e-02, 2.136167e-01
1.732278064000e+00, 1.214167e-01, 9.193333e-02, 2.133500e-01
1.745022096000e+00, 1.195667e-01, 9.393333e-02, 2.135000e-01
1.757766128000e+00, 1.162333e-01, 9.661667e-02, 2.128500e-01
1.770510160000e+00, 1.138333e-01, 9.956667e-02, 2.134000e-01
1.783254192000e+00, 1.098500e-01, 1.031667e-01, 2.130167e-01
1.795998224000e+00, 1.069167e-01, 1.054333e-01, 2.123500e-01
1.808742256000e+00, 1.029333e-01, 1.095833e-01, 2.125167e-01
1.821486288000e+00, 1.006833e-01, 1.117167e-01, 2.124000e-01
1.834230320000e+00, 9.695000e-02, 1.149167e-01, 2.118667e-01
1.846974352000e+00, 9.428333e-02, 1.177333e-01, 2.120167e-01
1.859718384000e+00, 9.096667e-02, 1.206667e-01, 2.116333e-01
1.872462416000e+00, 8.710000e-02, 1.236000e-01, 2.107000e-01
1.885206448000e+00, 8.565000e-02, 1.253500e-01, 2.110000e-01
1.897950480000e+00, 8.378333e-02, 1.272167e-01, 2.110000e-01
1.910694512000e+00, 8.273333e-02, 1.277667e-01, 2.105000e-01
1.923438544000e+00, 8.246667e-02, 1.283000e-01, 2.107667e-01
1.936182576000e+00, 8.246667e-02, 1.284333e-01, 2.109000e-01
1.948926608000e+00, 8.180000e-02, 1.287000e-01, 2.105000e-01
1.961670640000e+00, 8.126667e-02, 1.285667e-01, 2.098333e-01
1.974414672000e+00, 8.086667e-02, 1.292333e-01, 2.101000e-01
1.987158704000e+00, 8.020000e-02, 1.296333e-01, 2.098333e-01
1.999902736000e+00, 8.006667e-02, 1.296333e-01, 2.097000e-01
2.012646768000e+00, 8.006667e-02, 1.296333e-01, 2.097000e-01
2.025390800000e+00, 8.006667e-02, 1.296333e-01, 2.097000e-01
2.038134832000e+00, 7.980000e-02, 1.296333e-01, 2.094333e-01
2.050878864000e+00, 7.913333e-02, 1.296333e-01, 2.087667e-01
2.063622896000e+00, 7.913333e-02, 1.299000e-01, 2.090333e-01
